,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
2302,457.0,414.0,1.0,1.0,t test (1-sample),0.5
2303,454.0,643.0,0.0,3.0,t-test,0.5
2304,461.0,825.0,0.0,0.0,modT (2-sample),0.5
2305,521.0,854.0,53.0,379.0,cyberT,0.5
2306,452.0,813.0,0.0,0.0,modT,0.5
2307,435.0,381.0,0.0,1.0,t test (1-sample),0.5
2308,464.0,629.0,0.0,0.0,t-test,0.5
2309,457.0,812.0,0.0,0.0,modT (2-sample),0.5
2310,471.0,829.0,31.0,299.0,cyberT,0.5
2311,405.0,789.0,1.0,0.0,modT,0.5
2312,428.0,432.0,0.0,1.0,t test (1-sample),0.5
2313,412.0,653.0,0.0,1.0,t-test,0.5
2314,427.0,810.0,0.0,0.0,modT (2-sample),0.5
2315,495.0,809.0,51.0,369.0,cyberT,0.5
2316,454.0,792.0,0.0,0.0,modT,0.5
2317,454.0,421.0,0.0,0.0,t test (1-sample),0.5
2318,459.0,639.0,0.0,0.0,t-test,0.5
2319,452.0,782.0,0.0,0.0,modT (2-sample),0.5
2320,549.0,834.0,56.0,329.0,cyberT,0.5
2321,495.0,811.0,1.0,0.0,modT,0.5
