,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
26217,405.0,620.0,1.0,1.0,t-test-1,0.7000000000000001
26218,472.0,813.0,12.0,152.0,t-test-2,0.7000000000000001
26219,435.0,926.0,19.0,344.0,modT-1,0.7000000000000001
26220,459.0,918.0,31.0,625.0,modT-2,0.7000000000000001
26221,392.0,928.0,0.0,0.0,modT-1 trend,0.7000000000000001
26222,456.0,925.0,39.0,718.0,modT-2 trend,0.7000000000000001
26223,554.0,935.0,73.0,821.0,cyberT,0.7000000000000001
26224,0.0,1.0,0.0,0.0,fold change,0.7000000000000001
26225,450.0,605.0,0.0,0.0,t-test-1,0.7000000000000001
26226,483.0,816.0,5.0,43.0,t-test-2,0.7000000000000001
26227,446.0,925.0,0.0,0.0,modT-1,0.7000000000000001
26228,481.0,920.0,31.0,635.0,modT-2,0.7000000000000001
26229,376.0,928.0,0.0,0.0,modT-1 trend,0.7000000000000001
26230,479.0,919.0,43.0,732.0,modT-2 trend,0.7000000000000001
26231,545.0,925.0,84.0,811.0,cyberT,0.7000000000000001
26232,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26233,425.0,567.0,0.0,0.0,t-test-1,0.7000000000000001
26234,489.0,811.0,2.0,8.0,t-test-2,0.7000000000000001
26235,414.0,926.0,24.0,374.0,modT-1,0.7000000000000001
26236,461.0,929.0,33.0,612.0,modT-2,0.7000000000000001
26237,354.0,930.0,0.0,0.0,modT-1 trend,0.7000000000000001
26238,452.0,923.0,35.0,715.0,modT-2 trend,0.7000000000000001
26239,523.0,933.0,75.0,809.0,cyberT,0.7000000000000001
26240,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26241,456.0,610.0,0.0,0.0,t-test-1,0.7000000000000001
26242,439.0,823.0,8.0,100.0,t-test-2,0.7000000000000001
26243,386.0,922.0,17.0,379.0,modT-1,0.7000000000000001
26244,421.0,931.0,28.0,655.0,modT-2,0.7000000000000001
26245,264.0,923.0,0.0,0.0,modT-1 trend,0.7000000000000001
26246,427.0,928.0,35.0,751.0,modT-2 trend,0.7000000000000001
26247,505.0,933.0,71.0,840.0,cyberT,0.7000000000000001
26248,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26249,429.0,592.0,0.0,0.0,t-test-1,0.7000000000000001
26250,471.0,828.0,6.0,50.0,t-test-2,0.7000000000000001
26251,417.0,929.0,20.0,417.0,modT-1,0.7000000000000001
